Data from palm_tumJ_v_45_25_Reflection_00002.txt Node
Date: Fri Feb 11 15:29:54 ART 2022
User: Nati
Spectrometer: USB2E3644
Trigger mode: 4
Integration Time (sec): 3,520000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
178,315	83,06
178,696	67,5
179,076	62,26
179,457	55,38
179,838	78,77
180,218	106,54
180,599	-54,93
180,979	89,47
181,36	153,81
181,74	165,96
182,121	125,45
182,501	129,85
182,881	116,7
183,262	117,35
183,642	118,76
184,022	125,12
184,402	124,74
184,783	126,98
185,163	125,75
185,543	127,68
185,923	123,36
186,303	115,07
186,683	113,47
187,063	113,92
187,443	118,29
187,823	122,83
188,203	127,88
188,583	129,07
188,963	129,59
189,343	126,96
189,723	127,3
190,102	129,75
190,482	128,41
190,862	128,47
191,242	126,78
191,621	129,02
192,001	124,52
192,38	120,21
192,76	118,53
193,14	118,21
193,519	116,38
193,898	117,53
194,278	118,04
194,657	116,77
195,037	116,16
195,416	111,69
195,795	112,24
196,175	109,6
196,554	108,15
196,933	110
197,312	111,08
197,692	108,23
198,071	106,59
198,45	109,92
198,829	113,04
199,208	114,32
199,587	110,32
199,966	109,12
200,345	109,23
200,724	109,11
201,103	109,72
201,482	110,34
201,86	110,19
202,239	112,9
202,618	113,63
202,997	113,5
203,375	113,9
203,754	111,37
204,133	110,75
204,511	110,13
204,89	106,88
205,269	105,1
205,647	107,99
206,026	108,8
206,404	108,7
206,782	108,5
207,161	108,68
207,539	111,25
207,918	114,44
208,296	114,92
208,674	115,71
209,052	115,59
209,431	116,18
209,809	114,17
210,187	109,95
210,565	111,06
210,943	110,78
211,321	111,75
211,699	112
212,077	111,9
212,455	109,25
212,833	110,32
213,211	108,06
213,589	104,65
213,967	103,01
214,345	97,85
214,722	94,83
215,1	93,79
215,478	90,07
215,855	87,62
216,233	85,03
216,611	83,55
216,988	83,14
217,366	81,23
217,743	81,29
218,121	84,37
218,498	83,92
218,876	82,69
219,253	84,02
219,631	87,56
220,008	85,36
220,385	86,63
220,762	84,67
221,14	85,33
221,517	83,36
221,894	82,63
222,271	82,49
222,648	82,43
223,025	82,95
223,402	85,45
223,78	87,61
224,157	88,86
224,533	87,79
224,91	88,84
225,287	90,39
225,664	93,2
226,041	95,84
226,418	96,13
226,795	98,6
227,171	98,13
227,548	97,9
227,925	102,4
228,301	105,81
228,678	109,51
229,055	114,35
229,431	117,88
229,808	120,33
230,184	124,92
230,561	127,41
230,937	133,44
231,313	135,3
231,69	139,18
232,066	147,37
232,442	152,59
232,819	149,15
233,195	145,78
233,571	149,31
233,947	144,67
234,323	147,11
234,699	151,27
235,075	154,71
235,451	157,74
235,827	166,13
236,203	169,85
236,579	169,13
236,955	170,4
237,331	179,1
237,707	189,83
238,083	200,32
238,459	228,77
238,834	269,28
239,21	341,98
239,586	429,59
239,961	515,11
240,337	684,44
240,713	1168,48
241,088	5473,58
241,464	-4657,38
241,839	-2769,9
242,215	-1794,48
242,59	-929,54
242,965	-367,56
243,341	-184,28
243,716	-120,91
244,091	-89,43
244,467	-72,27
244,842	-61,1
245,217	-53,14
245,592	-49,74
245,967	-54,07
246,343	-55,99
246,718	-57,38
247,093	-61,16
247,468	-61,8
247,843	-61,03
248,218	-57,51
248,593	-52,61
248,967	-50,04
249,342	-45,58
249,717	-45,95
250,092	-45,33
250,467	-45,79
250,841	-47,22
251,216	-50,1
251,591	-54,8
251,965	-59,84
252,34	-67,59
252,714	-78,93
253,089	-93,21
253,463	-98,1
253,838	-89,95
254,212	-82,04
254,587	-69,82
254,961	-64,16
255,335	-55,05
255,71	-47,13
256,084	-37,11
256,458	-30,42
256,832	-25,46
257,206	-24,17
257,581	-20,81
257,955	-19,37
258,329	-18,3
258,703	-16,77
259,077	-16,6
259,451	-16,5
259,825	-17,12
260,199	-16,45
260,572	-15,26
260,946	-13,8
261,32	-12,8
261,694	-11,99
262,068	-11,44
262,441	-11,24
262,815	-10,11
263,189	-9,27
263,562	-8,97
263,936	-9,71
264,309	-11
264,683	-12,99
265,056	-13,02
265,43	-12,41
265,803	-11,49
266,176	-11,51
266,55	-11,98
266,923	-11,35
267,296	-9,69
267,67	-8,59
268,043	-8,01
268,416	-6,97
268,789	-6,26
269,162	-5,55
269,535	-5,52
269,908	-5,69
270,281	-5,98
270,654	-5,95
271,027	-6,28
271,4	-6,2
271,773	-6,81
272,146	-6,93
272,519	-6,52
272,891	-6,78
273,264	-7,62
273,637	-8,11
274,01	-8,01
274,382	-7,61
274,755	-7,22
275,127	-7,72
275,5	-8,16
275,872	-8,02
276,245	-8,33
276,617	-8,8
276,99	-9,06
277,362	-8,64
277,734	-8,12
278,107	-7,18
278,479	-6,82
278,851	-7,23
279,223	-7,39
279,596	-6,61
279,968	-6,67
280,34	-6,8
280,712	-7,03
281,084	-6,5
281,456	-6,02
281,828	-5,35
282,2	-4,53
282,572	-4,18
282,944	-3,31
283,315	-2,61
283,687	-2,47
284,059	-2,3
284,431	-2,01
284,802	-1,97
285,174	-1,61
285,546	-1,26
285,917	-1,26
286,289	-1,14
286,66	-0,7
287,032	-0,55
287,403	-0,87
287,775	-0,89
288,146	-0,8
288,518	-0,38
288,889	-0,22
289,26	-0,2
289,632	0,23
290,003	0,21
290,374	0,19
290,745	-0,36
291,116	-0,87
291,487	-1,03
291,858	-1,01
292,229	-0,78
292,6	-0,46
292,971	-0,22
293,342	-0,12
293,713	-0,05
294,084	0,01
294,455	0,28
294,826	0,56
295,196	0,91
295,567	1,38
295,938	1,77
296,308	1,99
296,679	1,93
297,05	1,91
297,42	1,52
297,791	1,12
298,161	0,8
298,532	0,65
298,902	0,92
299,272	1,01
299,643	0,79
300,013	0,95
300,383	1,23
300,754	1,28
301,124	1,13
301,494	1,07
301,864	1,14
302,234	0,89
302,604	0,65
302,974	0,57
303,344	0,41
303,714	0,37
304,084	0,53
304,454	0,75
304,824	1,18
305,194	1,34
305,563	1,54
305,933	1,94
306,303	2,45
306,673	2,91
307,042	3,11
307,412	3,82
307,781	4,07
308,151	4,24
308,521	4,16
308,89	4,37
309,259	4,45
309,629	4,51
309,998	4,49
310,368	4,83
310,737	5,22
311,106	5,46
311,475	5,41
311,845	5,39
312,214	5,34
312,583	5,24
312,952	5,2
313,321	5,23
313,69	5,2
314,059	5
314,428	4,71
314,797	4,5
315,166	4,15
315,535	4,01
315,904	3,82
316,272	3,64
316,641	3,57
317,01	3,54
317,379	3,58
317,747	3,89
318,116	3,68
318,484	3,17
318,853	3,08
319,221	2,92
319,59	2,72
319,958	2,8
320,327	2,77
320,695	2,74
321,063	2,77
321,432	2,78
321,8	2,76
322,168	2,9
322,536	3,17
322,905	3,38
323,273	3,28
323,641	3,23
324,009	3,43
324,377	3,53
324,745	3,66
325,113	3,75
325,481	3,63
325,849	3,8
326,216	4,16
326,584	4,25
326,952	4,63
327,32	4,78
327,687	4,95
328,055	5,2
328,423	5,4
328,79	5,31
329,158	5,42
329,525	5,62
329,893	5,64
330,26	5,4
330,628	5,3
330,995	5,32
331,362	5,31
331,73	5,11
332,097	5,21
332,464	5,21
332,831	5,1
333,199	5,02
333,566	5,06
333,933	4,82
334,3	4,6
334,667	4,37
335,034	4,36
335,401	4,33
335,768	4,15
336,135	4,09
336,502	4,31
336,868	4,27
337,235	4,12
337,602	4,21
337,969	4,51
338,335	4,63
338,702	4,72
