Data from Anodorhynchus_glaucus_45_90_back_Reflection_1.txt Node
Date: Wed Mar 17 16:13:09 GMT-03:00 2021
User: Darío
Spectrometer: USB2E3644
Trigger mode: 4
Integration Time (sec): 2.810000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
178.315	78.15
178.696	80.21
179.076	77.2
179.457	85.32
179.838	99.22
180.218	90.03
180.599	97.78
180.979	-170
181.36	110.65
181.74	117.46
182.121	112.59
182.501	95.83
182.881	84.51
183.262	84.24
183.642	82.05
184.022	93.09
184.402	101.69
184.783	104.92
185.163	107.02
185.543	106.83
185.923	104.28
186.303	102.66
186.683	106.67
187.063	106.1
187.443	108
187.823	110.53
188.203	109.99
188.583	109.6
188.963	111.67
189.343	110.51
189.723	108.66
190.102	106.72
190.482	103.31
190.862	103.55
191.242	105.44
191.621	106.1
192.001	106.6
192.38	104.66
192.76	104.01
193.14	103.29
193.519	104.1
193.898	103.78
194.278	105.37
194.657	103.22
195.037	103.69
195.416	103.42
195.795	103.54
196.175	105.42
196.554	107.13
196.933	105.94
197.312	106.11
197.692	109.09
198.071	111.78
198.45	116.78
198.829	116.29
199.208	114.6
199.587	118.14
199.966	117.89
200.345	119.22
200.724	119.65
201.103	120.07
201.482	122.06
201.86	124.21
202.239	124.76
202.618	128.59
202.997	129.92
203.375	130.38
203.754	127.19
204.133	124.6
204.511	126.85
204.89	130.93
205.269	133.5
205.647	130.41
206.026	130.4
206.404	132.63
206.782	138.01
207.161	141.07
207.539	139.63
207.918	140.53
208.296	145.3
208.674	151.63
209.052	155.56
209.431	155.11
209.809	152.41
210.187	151.12
210.565	146.37
210.943	151.03
211.321	156.5
211.699	164.33
212.077	168.68
212.455	167.59
212.833	162.2
213.211	162.48
213.589	168.97
213.967	174.26
214.345	174.39
214.722	168.63
215.1	171.03
215.478	172.52
215.855	165.51
216.233	159.4
216.611	152.77
216.988	146.93
217.366	145.51
217.743	152.19
218.121	157.44
218.498	165.02
218.876	164.11
219.253	161.81
219.631	163.67
220.008	162.92
220.385	163.7
220.762	167.44
221.14	168.28
221.517	165.15
221.894	161.49
222.271	160.91
222.648	162.02
223.025	165.05
223.402	169.93
223.78	188.2
224.157	192.91
224.533	189.21
224.91	198.85
225.287	215.17
225.664	221.79
226.041	227.65
226.418	222.52
226.795	216.48
227.171	219.71
227.548	214.87
227.925	214.86
228.301	210.58
228.678	200.59
229.055	201.3
229.431	206.29
229.808	202.58
230.184	199.24
230.561	204.63
230.937	203.24
231.313	203.57
231.69	196.4
232.066	202.12
232.442	213.84
232.819	214.79
233.195	205.87
233.571	203.62
233.947	201.13
234.323	204.32
234.699	210.93
235.075	206.38
235.451	206.67
235.827	213.14
236.203	218.16
236.579	230.4
236.955	242.94
237.331	252.34
237.707	273.59
238.083	311.54
238.459	324.07
238.834	392.48
239.21	447.39
239.586	570.4
239.961	615.58
240.337	757.75
240.713	970.1
241.088	1321.33
241.464	2033.33
241.839	4676.19
242.215	-5043.59
242.59	-1132.75
242.965	-415.47
243.341	-200.21
243.716	-133.91
244.091	-100.45
244.467	-81.77
244.842	-71.59
245.217	-64.92
245.592	-61.82
245.967	-60.18
246.343	-59.97
246.718	-59.08
247.093	-55.79
247.468	-54.78
247.843	-54.66
248.218	-52.09
248.593	-49.83
248.967	-47.1
249.342	-46.01
249.717	-42.82
250.092	-41.79
250.467	-42.61
250.841	-44.75
251.216	-49.44
251.591	-57.11
251.965	-64.97
252.34	-72.44
252.714	-74.92
253.089	-78.54
253.463	-80.72
253.838	-81.55
254.212	-75.81
254.587	-74.23
254.961	-71.13
255.335	-64.62
255.71	-51.29
256.084	-40.63
256.458	-32.48
256.832	-26.95
257.206	-22.66
257.581	-20.93
257.955	-19.98
258.329	-19.15
258.703	-18.07
259.077	-17.04
259.451	-16.22
259.825	-16.01
260.199	-16.27
260.572	-17.19
260.946	-17.64
261.32	-17.2
261.694	-16.71
262.068	-16.81
262.441	-15.9
262.815	-15.56
263.189	-14.84
263.562	-14.93
263.936	-15.72
264.309	-16.75
264.683	-18.32
265.056	-19.59
265.43	-19.53
265.803	-18.36
266.176	-17.75
266.55	-17.65
266.923	-17.35
267.296	-16.45
267.67	-16
268.043	-14.83
268.416	-12.97
268.789	-11.12
269.162	-10.72
269.535	-9.89
269.908	-9.03
270.281	-9.13
270.654	-9.15
271.027	-8.94
271.4	-8.77
271.773	-8.78
272.146	-9.12
272.519	-9.27
272.891	-9.08
273.264	-9.27
273.637	-9.44
274.01	-8.8
274.382	-8.57
274.755	-8.66
275.127	-8.55
275.5	-8.3
275.872	-8.32
276.245	-8.74
276.617	-9.19
276.99	-8.85
277.362	-8.36
277.734	-8.61
278.107	-8.28
278.479	-7.74
278.851	-8.1
279.223	-8.21
279.596	-8.39
279.968	-7.63
280.34	-7.51
280.712	-7.52
281.084	-7.41
281.456	-7.51
281.828	-7.89
282.2	-7.85
282.572	-7.57
282.944	-7.36
283.315	-7.07
283.687	-6.76
284.059	-6.58
284.431	-6.38
284.802	-5.95
285.174	-5.74
285.546	-5.37
285.917	-4.76
286.289	-4.43
286.66	-3.95
287.032	-4.07
287.403	-4.12
287.775	-4.41
288.146	-4.36
288.518	-4.43
288.889	-4.29
289.26	-3.94
289.632	-3.69
290.003	-3.87
290.374	-3.98
290.745	-3.84
291.116	-3.66
291.487	-3.58
291.858	-3.64
292.229	-3.73
