Data from palm_tumV_v_45_25_Reflection_00004.txt Node
Date: Fri Feb 11 15:37:50 ART 2022
User: Nati
Spectrometer: USB2E3644
Trigger mode: 4
Integration Time (sec): 3,520000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
178,315	-499,01
178,696	-1200
179,076	-336,69
179,457	-344,12
179,838	-27,69
180,218	-23,28
180,599	-202,25
180,979	-328,57
181,36	-14,34
181,74	-0
182,121	-28,92
182,501	-372,41
182,881	453,06
183,262	948,39
183,642	771,43
184,022	433,04
184,402	347,59
184,783	500,92
185,163	422,07
185,543	378,61
185,923	641,74
186,303	1072,94
186,683	1019,42
187,063	1995,92
187,443	-3186,21
187,823	-968,67
188,203	-405,08
188,583	-238,91
188,963	-173,89
189,343	-270,55
189,723	-444,32
190,102	-330,61
190,482	-198,92
190,862	-149,06
191,242	-135,64
191,621	-101,27
192,001	-75,57
192,38	-51,97
192,76	-38,24
193,14	-35,29
193,519	-29,2
193,898	-19,35
194,278	-9,05
194,657	-5,12
195,037	-5
195,416	-11,17
195,795	-25,8
196,175	-32,98
196,554	-59,77
196,933	-85,45
197,312	-63,72
197,692	-58,09
198,071	-64,05
198,45	-63,51
198,829	-53,64
199,208	-55,95
199,587	-61,8
199,966	-58,95
200,345	-66,76
200,724	-61,43
201,103	-50,47
201,482	-43,9
201,86	-48,98
202,239	-61,91
202,618	-82,85
202,997	-85,58
203,375	-75,59
203,754	-59,74
204,133	-67,37
204,511	-55,29
204,89	-54,23
205,269	-66,5
205,647	-67,29
206,026	-66,47
206,404	-74,63
206,782	-132,75
207,161	-149,04
207,539	-185,75
207,918	-228,49
208,296	-297,11
208,674	-313,31
209,052	-333,06
209,431	-536,65
209,809	-7745,45
210,187	2806,45
210,565	4736,84
210,943	1215,19
211,321	465,24
211,699	427,32
212,077	889,41
212,455	1145,45
212,833	-1273,17
213,211	-426,17
213,589	-262,28
213,967	-190,79
214,345	-117,77
214,722	-105,8
215,1	-104,35
215,478	-63,47
215,855	-35,09
216,233	-25,25
216,611	-18,45
216,988	-27,31
217,366	-28,99
217,743	-35,29
218,121	-38,85
218,498	-23,51
218,876	-17,1
219,253	-24,83
219,631	-16,08
220,008	-18,86
220,385	-19,88
220,762	-26,31
221,14	-25,58
221,517	-24,66
221,894	-19,43
222,271	-16,15
222,648	5,43
223,025	17,85
223,402	13,41
223,78	9,1
224,157	12,63
224,533	-3,78
224,91	-19,42
225,287	-25,82
225,664	-32,65
226,041	-21,04
226,418	-22,26
226,795	-10,5
227,171	-11,73
227,548	-14,2
227,925	-18,28
228,301	-24,17
228,678	-23,62
229,055	-13,95
229,431	-17,31
229,808	-15,69
230,184	-25,03
230,561	-40,05
230,937	-44,83
231,313	-55,54
231,69	-56,4
232,066	-60,06
232,442	-50,94
232,819	-46,71
233,195	-42,5
233,571	-34,65
233,947	-34,48
234,323	-33,73
234,699	-38,67
235,075	-38,33
235,451	-40,8
235,827	-34,68
236,203	-36,09
236,579	-35,11
236,955	-38,46
237,331	-34,79
237,707	-39,95
238,083	-37,85
238,459	-28,35
238,834	-21,3
239,21	-11,98
239,586	-6,68
239,961	-0,99
240,337	0,94
240,713	4,32
241,088	3,7
241,464	4,52
241,839	6
242,215	5,38
242,59	6,15
242,965	7,97
243,341	9,28
243,716	9,91
244,091	10,81
244,467	12,91
244,842	14,2
245,217	14,83
245,592	16,36
245,967	16,83
246,343	16,78
246,718	17,35
247,093	16,91
247,468	15,9
247,843	14,89
248,218	14,79
248,593	15,03
248,967	15,27
249,342	14,97
249,717	14,92
250,092	15,2
250,467	14,76
250,841	14,76
251,216	14,56
251,591	14,5
251,965	15,01
252,34	14,06
252,714	12,98
253,089	12,41
253,463	11,71
253,838	11
254,212	10,67
254,587	10,59
254,961	11,66
255,335	12,5
255,71	12,34
256,084	11,68
256,458	10,83
256,832	11,11
257,206	11,82
257,581	11,42
257,955	10,63
258,329	10,96
258,703	10,97
259,077	10,36
259,451	10,27
259,825	9,79
260,199	9,4
260,572	9,06
260,946	8,64
261,32	8,83
261,694	9,69
262,068	10,48
262,441	10,89
262,815	10,62
263,189	10,51
263,562	10,59
263,936	10,51
264,309	10,57
264,683	10,34
265,056	10,46
265,43	10,72
265,803	12,12
266,176	12,58
266,55	13,01
266,923	13,65
267,296	13,23
267,67	12,91
268,043	13,34
268,416	13,83
268,789	13,72
269,162	13,72
269,535	13,64
269,908	14,18
270,281	14,15
270,654	14,35
271,027	14,26
271,4	14,53
271,773	14,73
272,146	14,45
272,519	14,7
272,891	14,54
273,264	14,76
273,637	14,54
274,01	14,32
274,382	14,13
274,755	14,46
275,127	14,8
275,5	15,6
275,872	15,63
276,245	15,68
276,617	16,21
276,99	16,56
277,362	15,97
277,734	14,91
278,107	14,56
278,479	14,49
278,851	14,58
279,223	14,33
279,596	14,23
279,968	14,53
280,34	14,22
280,712	14,38
281,084	14,68
281,456	14,61
281,828	14,77
282,2	14,98
282,572	14,95
282,944	15,19
283,315	15,15
283,687	15,44
284,059	15,39
284,431	15,24
284,802	15,03
285,174	15,25
285,546	15,41
285,917	15,34
286,289	15,23
286,66	15,13
287,032	15,07
287,403	15,1
287,775	15,22
288,146	15,23
288,518	14,95
288,889	14,59
289,26	14,6
289,632	14,64
290,003	14,8
290,374	15,3
290,745	15,33
291,116	15,31
291,487	15
291,858	15,04
292,229	15,38
292,6	15,35
292,971	15,32
293,342	15,33
293,713	15,46
294,084	15,59
294,455	15,92
294,826	16,37
295,196	16,72
