Data from palm_tumJ_v_Reflection_00003.txt Node
Date: Fri Feb 11 16:14:54 ART 2022
User: Nati
Spectrometer: USB2E3644
Trigger mode: 4
Integration Time (sec): 4,100000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
178,315	118,86
178,696	152,08
179,076	168,46
179,457	103,42
179,838	90,06
180,218	53,78
180,599	39,04
180,979	120
181,36	92,26
181,74	92,26
182,121	78,85
182,501	82,38
182,881	87,33
183,262	96,97
183,642	110,81
184,022	120,05
184,402	117,88
184,783	109,06
185,163	105,78
185,543	109,49
185,923	111,89
186,303	108,69
186,683	107,84
187,063	110,59
187,443	108,46
187,823	105,19
188,203	101,96
188,583	100,26
188,963	100,25
189,343	98,17
189,723	98,81
190,102	100,23
190,482	102,15
190,862	102,56
191,242	102,75
191,621	101,66
192,001	102,59
192,38	102,57
192,76	106,15
193,14	110,24
193,519	111,92
193,898	110,69
194,278	110,51
194,657	111,8
195,037	110,37
195,416	109,03
195,795	109,23
196,175	110,54
196,554	111,71
196,933	112,2
197,312	115,44
197,692	116,58
198,071	118,19
198,45	118,49
198,829	120,37
199,208	121,72
199,587	121,98
199,966	120,53
200,345	119,65
200,724	120,2
201,103	121,82
201,482	123,51
201,86	125,41
202,239	125,9
202,618	126,85
202,997	126,46
203,375	126,97
203,754	128,1
204,133	126,63
204,511	129,37
204,89	133,77
205,269	133,01
205,647	132,19
206,026	129,79
206,404	128,89
206,782	127,64
207,161	127,59
207,539	127,77
207,918	125,36
208,296	120,49
208,674	115,97
209,052	112,68
209,431	111,68
209,809	109,31
210,187	109,65
210,565	108,62
210,943	110,45
211,321	110,45
211,699	111,04
212,077	113,99
212,455	113,5
212,833	112,65
213,211	111,59
213,589	111,69
213,967	111,69
214,345	108,69
214,722	106,08
215,1	104,54
215,478	106,32
215,855	110,46
216,233	118,54
216,611	125,84
216,988	131,13
217,366	131,66
217,743	135,52
218,121	139,04
218,498	141,85
218,876	142,84
219,253	147,41
219,631	155,49
220,008	153,61
220,385	149,69
220,762	147,87
221,14	152,56
221,517	153,23
221,894	155,4
222,271	161,1
222,648	169,62
223,025	175,26
223,402	172,45
223,78	166,51
224,157	162,94
224,533	157,36
224,91	154,64
225,287	152,29
225,664	148,55
226,041	145
226,418	142,44
226,795	140,79
227,171	142,85
227,548	144,54
227,925	143,94
228,301	146,16
228,678	152,62
229,055	155,36
229,431	157,33
229,808	160,02
230,184	161,81
230,561	164,97
230,937	162,08
231,313	159,78
231,69	158,34
232,066	157,11
232,442	157,18
232,819	155,07
233,195	162,62
233,571	176,72
233,947	181,51
234,323	185,05
234,699	184,82
235,075	179,88
235,451	177,72
235,827	185,96
236,203	193,28
236,579	193,2
236,955	189,48
237,331	204,22
237,707	233,14
238,083	261,03
238,459	286,52
238,834	353,35
239,21	452,7
239,586	631,73
239,961	1012,89
240,337	1575,11
240,713	2221,38
241,088	1943,17
241,464	2151,52
241,839	-3701,08
242,215	-964,64
242,59	-548,44
242,965	-305,08
243,341	-199,16
243,716	-151,78
244,091	-112,31
244,467	-88,73
244,842	-78,45
245,217	-74,12
245,592	-72,49
245,967	-71,52
246,343	-72,81
246,718	-73,58
247,093	-73,12
247,468	-74,23
247,843	-70,89
248,218	-64,97
248,593	-57,34
248,967	-52,99
249,342	-50,75
249,717	-53,88
250,092	-57,01
250,467	-57,56
250,841	-62,85
251,216	-68,44
251,591	-77,11
251,965	-90,04
252,34	-106,28
252,714	-124
253,089	-141,82
253,463	-143,82
253,838	-138,9
254,212	-126,42
254,587	-122,59
254,961	-118,87
255,335	-103,21
255,71	-88,1
256,084	-68,47
256,458	-55
256,832	-44,66
257,206	-38,3
257,581	-34,41
257,955	-33,24
258,329	-32,45
258,703	-30,5
259,077	-30,42
259,451	-30,4
259,825	-30,49
260,199	-28,96
260,572	-27,31
260,946	-25,52
261,32	-24,02
261,694	-23,54
262,068	-23,86
262,441	-22,98
262,815	-22,88
263,189	-23,04
263,562	-22,83
263,936	-25,06
264,309	-28,63
264,683	-33,39
265,056	-36,6
265,43	-37,15
265,803	-36,04
266,176	-34,17
266,55	-33,52
266,923	-32,17
267,296	-29,41
267,67	-28,9
268,043	-29,35
268,416	-28,76
268,789	-27,73
269,162	-27,52
269,535	-25,15
269,908	-22,92
270,281	-22,16
270,654	-21,42
271,027	-20,53
271,4	-21,02
271,773	-21,52
272,146	-20,88
272,519	-19,82
272,891	-19,1
273,264	-18,65
273,637	-18,7
274,01	-19,65
274,382	-20,05
274,755	-19,77
275,127	-19,88
275,5	-18,59
275,872	-16,98
276,245	-15,82
276,617	-15,48
276,99	-14,85
277,362	-15,68
277,734	-16,41
278,107	-16,45
278,479	-16,39
278,851	-15,88
279,223	-15,26
279,596	-14,95
279,968	-14,32
280,34	-14,33
280,712	-13,82
281,084	-12,92
281,456	-11,31
281,828	-9,5
282,2	-7,77
282,572	-7,11
282,944	-6,53
283,315	-6,28
283,687	-6,28
284,059	-6,34
284,431	-6,13
284,802	-5,75
285,174	-4,97
285,546	-4,23
285,917	-3,92
286,289	-3,44
286,66	-3,43
287,032	-3,35
287,403	-2,63
287,775	-2,22
288,146	-1,59
288,518	-1,3
288,889	-1,34
289,26	-1,5
289,632	-1,74
290,003	-2,08
290,374	-1,95
290,745	-2,25
291,116	-2,72
291,487	-2,83
291,858	-2,44
292,229	-2,8
292,6	-3,12
292,971	-3,44
293,342	-3,82
293,713	-3,56
294,084	-3,03
294,455	-2,43
294,826	-1,95
295,196	-1,84
295,567	-2,01
295,938	-2,34
296,308	-2,59
296,679	-2,05
297,05	-1,97
297,42	-2,19
297,791	-2,44
298,161	-2,6
298,532	-2,65
298,902	-2,63
299,272	-2,71
299,643	-2,98
300,013	-2,64
300,383	-2,82
300,754	-2,73
301,124	-2,51
301,494	-2,92
301,864	-3,24
302,234	-3,61
302,604	-3,59
302,974	-3,67
303,344	-3,45
303,714	-2,92
304,084	-2,63
304,454	-3,11
304,824	-3,22
305,194	-3,16
305,563	-3
305,933	-2,87
306,303	-2,58
306,673	-2,3
307,042	-1,87
307,412	-1,54
307,781	-1,4
308,151	-0,78
308,521	-0,66
308,89	-0,71
309,259	-0,55
309,629	-0,22
309,998	0,12
310,368	-0,05
310,737	-0,01
311,106	-0,24
311,475	-0,4
311,845	-0,74
312,214	-0,68
312,583	-0,05
312,952	0,31
313,321	0,31
313,69	0,3
314,059	0,46
314,428	0,61
314,797	0,39
315,166	0,44
315,535	0,64
315,904	0,3
316,272	0,33
316,641	0,29
317,01	0,35
317,379	0,11
317,747	-0,26
318,116	-0,05
318,484	0,42
318,853	1,11
319,221	1,45
319,59	2,13
319,958	2,27
320,327	2,18
320,695	2,24
321,063	2,43
321,432	2,5
321,8	2,44
322,168	2,59
322,536	2,62
322,905	2,59
323,273	2,69
323,641	3,08
324,009	3,03
324,377	3,2
324,745	3,36
325,113	3,45
325,481	3,63
325,849	3,54
326,216	3,19
326,584	3,08
326,952	2,89
327,32	2,7
327,687	2,72
328,055	2,73
328,423	2,91
328,79	3,02
329,158	3,21
329,525	3,26
329,893	3,23
330,26	3,17
330,628	3,19
330,995	3,17
331,362	3,13
331,73	3,35
332,097	3,64
332,464	3,79
332,831	4,05
333,199	4,27
333,566	4,52
333,933	4,66
334,3	4,66
334,667	4,76
335,034	4,75
335,401	4,83
335,768	4,65
336,135	4,46
336,502	4,37
336,868	4,42
337,235	4,57
337,602	4,62
337,969	4,83
338,335	4,77
338,702	4,82
339,069	5
339,435	5,1
339,802	4,92
340,168	4,8
340,535	4,69
340,901	4,71
341,267	4,71
341,634	4,78
342	4,84
342,366	4,87
342,733	5,07
343,099	5,12
343,465	5,22
343,831	5,4
344,197	5,64
344,563	5,68
344,929	5,63
345,295	5,61
345,661	5,67
346,027	5,8
346,393	5,89
346,759	5,85
347,125	5,67
347,491	5,66
347,856	5,65
348,222	5,78
348,588	5,58
348,953	5,47
349,319	5,52
349,684	5,47
350,05	5,57
350,415	5,52
350,781	5,52
351,146	5,52
351,512	5,48
351,877	5,38
352,242	5,37
352,608	5,4
352,973	5,5
353,338	5,5
353,703	5,46
354,068	5,42
354,433	5,33
354,798	5,41
355,164	5,52
355,528	5,6
355,893	5,64
356,258	5,82
356,623	5,97
356,988	5,89
357,353	5,85
357,718	5,82
358,082	5,86
358,447	5,95
358,812	6,01
359,176	6,02
359,541	6,03
359,905	6,08
360,27	6,11
360,634	6,16
360,999	6,24
361,363	6,19
361,728	6,12
362,092	6,12
362,456	6,12
362,821	6
363,185	6,01
363,549	5,98
363,913	6,01
364,277	6
364,641	6,06
365,005	6,18
365,369	6,24
365,733	6,3
366,097	6,29
366,461	6,33
366,825	6,35
367,189	6,47
367,553	6,48
367,916	6,55
368,28	6,59
368,644	6,65
369,007	6,85
369,371	6,99
369,734	7,2
370,098	7,4
370,461	7,63
370,825	7,76
371,188	7,85
371,552	7,93
371,915	8,04
372,278	8,14
372,642	8,27
373,005	8,34
373,368	8,35
373,731	8,46
374,094	8,57
374,457	8,71
374,82	8,73
375,183	8,83
375,546	8,92
375,909	9,02
376,272	9,11
376,635	9,14
376,998	9,2
377,361	9,2
377,723	9,22
378,086	9,25
378,449	9,21
378,811	9,25
379,174	9,26
379,537	9,3
379,899	9,35
380,262	9,38
380,624	9,41
380,987	9,48
381,349	9,48
381,711	9,49
382,074	9,47
382,436	9,51
382,798	9,56
383,16	9,56
383,522	9,54
383,884	9,52
384,247	9,52
384,609	9,54
384,971	9,52
385,333	9,53
385,695	9,51
386,056	9,53
386,418	9,48
386,78	9,49
387,142	9,49
387,504	9,47
387,865	9,4
388,227	9,36
388,589	9,37
388,95	9,38
389,312	9,38
389,673	9,43
390,035	9,44
390,396	9,42
390,758	9,43
391,119	9,41
391,48	9,35
391,842	9,32
392,203	9,28
392,564	9,3
392,925	9,31
393,286	9,28
393,648	9,32
394,009	9,4
394,37	9,42
394,731	9,4
395,092	9,44
395,452	9,49
395,813	9,54
396,174	9,55
396,535	9,56
396,896	9,53
397,257	9,48
397,617	9,48
397,978	9,52
398,338	9,52
398,699	9,52
399,06	9,56
399,42	9,57
399,781	9,59
400,141	9,59
400,501	9,54
400,862	9,57
401,222	9,59
401,582	9,56
401,943	9,54
402,303	9,54
402,663	9,51
403,023	9,5
403,383	9,52
403,743	9,49
404,103	9,53
404,463	9,59
404,823	9,64
